,6
Score,2.5673158168792725
History_Std,5.059298992156982
Mee,1.3402704000473022
Test_Score,3.8150906562805176
Test_Mee,1.5526258945465088
Trained_Epochs,1000
Old_Best_Epochs,990
Old_History_Last,1.487180471420288
Old_History_val_Last,1.4915944337844849
Old_History,"[42.151512, 40.66357, 38.535973, 37.854446, 37.18916, 36.417995, 35.64162, 34.842415, 34.029057, 33.265545, 32.675632, 32.175945, 31.72596, 31.306623, 30.913189, 30.544931, 30.193026, 29.846737, 29.502806, 29.161627, 28.813555, 28.44473, 28.056162, 27.642122, 27.201624, 26.729029, 26.223759, 25.700325, 25.153023, 24.591301, 24.022608, 23.457006, 22.892515, 22.336948, 21.792908, 21.264736, 20.751865, 20.26191, 19.786644, 19.334927, 18.898403, 18.482197, 18.084675, 17.707212, 17.34711, 17.00815, 16.683813, 16.372816, 16.079468, 15.800436, 15.535468, 15.285144, 15.044644, 14.820583, 14.610464, 14.409663, 14.222785, 14.050325, 13.885507, 13.730293, 13.586314, 13.449538, 13.322654, 13.203516, 13.090359, 12.982873, 12.88186, 12.785587, 12.693115, 12.607376, 12.52354, 12.445129, 12.366967, 12.29249, 12.224268, 12.155011, 12.088183, 12.022993, 11.961806, 11.898892, 11.836311, 11.77455, 11.714198, 11.65315, 11.592851, 11.532117, 11.471907, 11.410207, 11.347585, 11.285042, 11.221765, 11.156071, 11.088534, 11.019477, 10.949987, 10.881094, 10.811021, 10.736161, 10.662703, 10.587905, 10.513295, 10.436532, 10.356604, 10.278891, 10.199158, 10.118419, 10.037314, 9.955829, 9.874559, 9.794037, 9.708908, 9.627477, 9.542753, 9.457581, 9.374894, 9.289708, 9.20257, 9.114521, 9.023088, 8.9361925, 8.8466015, 8.753761, 8.660612, 8.571405, 8.480155, 8.394365, 8.308129, 8.221591, 8.137899, 8.056222, 7.9720683, 7.8920875, 7.814576, 7.7328563, 7.654906, 7.5746107, 7.4942083, 7.4161406, 7.339736, 7.260626, 7.186009, 7.1102953, 7.035186, 6.95903, 6.8865356, 6.8155417, 6.746745, 6.6751523, 6.608527, 6.5431314, 6.4795527, 6.4135065, 6.3520026, 6.290151, 6.2301245, 6.168882, 6.1116967, 6.055523, 6.002889, 5.9482393, 5.8927603, 5.840394, 5.793281, 5.743298, 5.6944375, 5.648456, 5.603967, 5.555846, 5.51269, 5.469078, 5.425935, 5.38607, 5.344264, 5.310499, 5.268447, 5.2389307, 5.1964073, 5.1608067, 5.123588, 5.0902243, 5.059712, 5.0268383, 4.994184, 4.9645777, 4.9325523, 4.9044433, 4.8790174, 4.8457665, 4.817759, 4.7922907, 4.7648134, 4.735583, 4.7121425, 4.685372, 4.6605434, 4.6360316, 4.6141825, 4.58854, 4.5657883, 4.5418267, 4.520513, 4.498317, 4.484146, 4.4579678, 4.4334164, 4.413505, 4.392791, 4.3738966, 4.3519564, 4.332844, 4.312284, 4.2921495, 4.276273, 4.262798, 4.23995, 4.2193527, 4.204999, 4.1875443, 4.1674604, 4.1552477, 4.1451287, 4.117872, 4.0974717, 4.0809264, 4.066591, 4.0532117, 4.037155, 4.0176415, 4.0031257, 3.9888544, 3.9726355, 3.9597485, 3.9468095, 3.9260042, 3.9109178, 3.8972988, 3.8909602, 3.8696063, 3.855337, 3.8411226, 3.830935, 3.8141887, 3.799636, 3.7898648, 3.7724335, 3.7618299, 3.7494264, 3.7337427, 3.7204247, 3.7084692, 3.6982267, 3.6837988, 3.6707067, 3.6576757, 3.644572, 3.6345208, 3.6232655, 3.6099184, 3.5983047, 3.5885453, 3.575225, 3.5654175, 3.5565183, 3.5460393, 3.5308008, 3.5211582, 3.5084045, 3.5099382, 3.4864287, 3.478206, 3.468507, 3.455625, 3.4457436, 3.438367, 3.4272583, 3.4145527, 3.4088757, 3.3975556, 3.3892326, 3.3732755, 3.364755, 3.3551197, 3.3424337, 3.336414, 3.3251846, 3.3204746, 3.3075538, 3.2977793, 3.288379, 3.280445, 3.2706807, 3.258017, 3.2517242, 3.2462983, 3.2389781, 3.226037, 3.214457, 3.2073004, 3.2000391, 3.1910625, 3.181443, 3.1782877, 3.167231, 3.1579094, 3.1505506, 3.1388173, 3.1316066, 3.124367, 3.1195822, 3.1108017, 3.0983248, 3.0904062, 3.0823507, 3.079351, 3.066513, 3.057874, 3.0520537, 3.0472636, 3.0363417, 3.0289652, 3.0242534, 3.014601, 3.0088875, 3.0024033, 2.992653, 2.9855273, 2.9808297, 2.9732218, 2.9663212, 2.9592226, 2.9545574, 2.944185, 2.9463897, 2.9309125, 2.925761, 2.9285996, 2.9110126, 2.9054048, 2.8970854, 2.8902888, 2.8844292, 2.878275, 2.8723977, 2.863582, 2.856624, 2.848877, 2.8432968, 2.838771, 2.8341413, 2.8280072, 2.8198974, 2.8142903, 2.8074641, 2.8024428, 2.7966452, 2.7908332, 2.7847712, 2.777392, 2.772159, 2.7671134, 2.7598004, 2.7556581, 2.7491314, 2.7428122, 2.7374825, 2.7362423, 2.7286904, 2.721614, 2.7138233, 2.7101405, 2.705862, 2.6960459, 2.6930056, 2.6891122, 2.6816304, 2.676607, 2.670304, 2.6654654, 2.6616383, 2.6586056, 2.6479323, 2.645101, 2.63966, 2.6342297, 2.628193, 2.626703, 2.617575, 2.6126812, 2.6115434, 2.6059852, 2.599683, 2.5969975, 2.5934684, 2.587341, 2.5844169, 2.5746017, 2.5700681, 2.5689514, 2.560669, 2.560299, 2.5519152, 2.5482302, 2.547982, 2.5381212, 2.5331616, 2.53088, 2.5251489, 2.5265048, 2.5165522, 2.5111644, 2.5089152, 2.501427, 2.4971943, 2.4939377, 2.497719, 2.483011, 2.4939313, 2.4798834, 2.4726048, 2.4713407, 2.465125, 2.4627323, 2.4593318, 2.4488804, 2.4554136, 2.4499056, 2.4389725, 2.4384193, 2.4326644, 2.4267, 2.424685, 2.4191804, 2.4147265, 2.4118257, 2.4054062, 2.4062755, 2.398695, 2.3964255, 2.390936, 2.3910613, 2.3845463, 2.379454, 2.3770685, 2.3738499, 2.3681486, 2.364405, 2.3618462, 2.358513, 2.3530447, 2.3514614, 2.3486025, 2.3515818, 2.339472, 2.337144, 2.3443975, 2.3294585, 2.328226, 2.3323047, 2.3207686, 2.3152628, 2.3139813, 2.3073814, 2.307192, 2.3002145, 2.2988775, 2.2953548, 2.2953362, 2.2887661, 2.286242, 2.282224, 2.2823744, 2.2749395, 2.2804704, 2.268878, 2.2657118, 2.2626202, 2.2600236, 2.2547834, 2.2522779, 2.249095, 2.2468708, 2.242401, 2.2457676, 2.2392209, 2.2346857, 2.2300966, 2.2311783, 2.2237442, 2.2221913, 2.2186506, 2.2181733, 2.211964, 2.2122202, 2.209046, 2.2063687, 2.2027082, 2.2009947, 2.1927502, 2.200527, 2.1879544, 2.1881785, 2.1836398, 2.1780632, 2.1819553, 2.1752462, 2.171311, 2.1700945, 2.163712, 2.160638, 2.1628835, 2.1561081, 2.1562712, 2.1591623, 2.1527486, 2.1466258, 2.1433995, 2.1394997, 2.140969, 2.141531, 2.1321008, 2.129153, 2.132715, 2.1258523, 2.1223323, 2.118939, 2.1180618, 2.1143882, 2.1136754, 2.1100085, 2.1059475, 2.1034853, 2.1058757, 2.0993648, 2.0964115, 2.0957189, 2.0953646, 2.0880318, 2.0887666, 2.0855186, 2.0813546, 2.079363, 2.086529, 2.0739205, 2.078682, 2.0694222, 2.070687, 2.0638292, 2.0626884, 2.0621462, 2.0583055, 2.0650215, 2.0530193, 2.0579872, 2.0496976, 2.0449858, 2.0439274, 2.0436149, 2.0388546, 2.0398548, 2.0350714, 2.0419583, 2.0344684, 2.026614, 2.0281658, 2.0273983, 2.0270264, 2.022587, 2.0178857, 2.0176136, 2.0184176, 2.0098329, 2.0082078, 2.0051334, 2.0049725, 2.0010686, 2.0011432, 1.999565, 1.9948126, 1.9974918, 2.001969, 1.9913434, 1.9888953, 1.9843512, 1.9869552, 1.9822712, 1.9821812, 1.9826343, 1.9783379, 1.9719971, 1.9699657, 1.9673849, 1.9651941, 1.9623193, 1.9605837, 1.963568, 1.9592619, 1.9574926, 1.9540126, 1.9541953, 1.9520886, 1.9500462, 1.949492, 1.9477708, 1.9464734, 1.9437333, 1.9393352, 1.9369575, 1.9350734, 1.9338394, 1.9298276, 1.9283493, 1.9287912, 1.926815, 1.9240636, 1.9212868, 1.9236767, 1.9179335, 1.9174619, 1.9167147, 1.9157019, 1.9095038, 1.9085943, 1.9087725, 1.9041724, 1.9036883, 1.9014014, 1.9019641, 1.8991296, 1.8988798, 1.913234, 1.8923808, 1.8908414, 1.8896432, 1.8969256, 1.8853037, 1.8834925, 1.8848859, 1.8826613, 1.8866364, 1.8809533, 1.8821979, 1.8790042, 1.8757734, 1.8695016, 1.8710239, 1.8690403, 1.8694823, 1.8629907, 1.8629413, 1.8616819, 1.8609873, 1.8568375, 1.8622748, 1.8580253, 1.8525393, 1.8513045, 1.8545147, 1.8485118, 1.8514029, 1.8482941, 1.8415866, 1.8440675, 1.8437635, 1.8423575, 1.8388429, 1.8394253, 1.8330419, 1.8339134, 1.8298811, 1.8294458, 1.8264489, 1.8361814, 1.8235623, 1.8232309, 1.8263305, 1.818943, 1.8180363, 1.8155353, 1.8158375, 1.8134165, 1.8128564, 1.8147919, 1.8084866, 1.8119799, 1.8064924, 1.8174397, 1.8052466, 1.8057514, 1.8012697, 1.8003103, 1.8039713, 1.7969857, 1.795397, 1.7971925, 1.7939638, 1.7901143, 1.7976706, 1.7891067, 1.785984, 1.7892646, 1.7841153, 1.7824881, 1.7816113, 1.7841727, 1.7778938, 1.7776651, 1.7747914, 1.7761458, 1.7807012, 1.7748997, 1.7774695, 1.7681962, 1.7694148, 1.7672215, 1.7677324, 1.7709775, 1.7617265, 1.765184, 1.7603766, 1.7623178, 1.7576044, 1.7572681, 1.7602183, 1.7512505, 1.7509148, 1.7490904, 1.7490605, 1.7492089, 1.7449892, 1.7726392, 1.7430466, 1.7445143, 1.7388059, 1.739023, 1.7373931, 1.7460635, 1.7373412, 1.7344038, 1.733111, 1.7369697, 1.7320789, 1.7343072, 1.7285141, 1.7277684, 1.7305282, 1.7378281, 1.7420027, 1.7232656, 1.7216266, 1.7273266, 1.7173901, 1.7222058, 1.7202079, 1.7138487, 1.7167166, 1.713794, 1.7116774, 1.712391, 1.7163284, 1.718029, 1.7148827, 1.705027, 1.7038238, 1.7028096, 1.7011367, 1.7035972, 1.6974357, 1.7088665, 1.6967051, 1.7072617, 1.6950139, 1.6934524, 1.7050037, 1.6984397, 1.6994607, 1.6889412, 1.6880865, 1.687569, 1.6895981, 1.6918871, 1.6829078, 1.6824461, 1.6839452, 1.6880375, 1.6812042, 1.6820387, 1.6821575, 1.677709, 1.6750695, 1.6738101, 1.6768781, 1.6702956, 1.6747369, 1.6714001, 1.6664948, 1.666985, 1.6646371, 1.6635181, 1.6669358, 1.6612731, 1.6598622, 1.6611111, 1.673576, 1.656881, 1.6626258, 1.657841, 1.6546168, 1.6693672, 1.6523749, 1.6610987, 1.6547451, 1.6508868, 1.6492397, 1.6474172, 1.6450173, 1.6483533, 1.6549168, 1.643665, 1.6571566, 1.6459957, 1.6465551, 1.6397735, 1.6448462, 1.6383637, 1.6350486, 1.6361018, 1.6345156, 1.6415836, 1.6365064, 1.6337286, 1.6322223, 1.6316538, 1.6347756, 1.627209, 1.6313821, 1.6237073, 1.6307429, 1.6282992, 1.6272732, 1.6219769, 1.6259072, 1.6187638, 1.6242622, 1.6297538, 1.6212356, 1.6190127, 1.6192861, 1.6132977, 1.6133609, 1.6127565, 1.6264781, 1.6117499, 1.614498, 1.6094066, 1.6054475, 1.618441, 1.60431, 1.6029106, 1.6042955, 1.6074668, 1.6040118, 1.6030505, 1.6098936, 1.6002592, 1.6058811, 1.5987444, 1.5946448, 1.595555, 1.6125013, 1.5933965, 1.5976042, 1.5911171, 1.5930122, 1.5898252, 1.590134, 1.5860795, 1.5859584, 1.5884768, 1.5837767, 1.5833064, 1.5864208, 1.5828379, 1.5862148, 1.5806819, 1.5844872, 1.5878681, 1.5778167, 1.5761766, 1.581427, 1.5789733, 1.5743573, 1.5766199, 1.573329, 1.5733134, 1.5797764, 1.571905, 1.5691695, 1.5682654, 1.5666423, 1.5655231, 1.5656635, 1.5646632, 1.5663906, 1.5616663, 1.5725678, 1.5609379, 1.5599604, 1.5619116, 1.562778, 1.5567372, 1.5593065, 1.5571635, 1.5586027, 1.5554597, 1.5595993, 1.555855, 1.5513788, 1.5520045, 1.5641791, 1.5489274, 1.5499244, 1.5514667, 1.5478115, 1.5455798, 1.5565513, 1.5453565, 1.5484847, 1.5439922, 1.5420352, 1.541459, 1.5433072, 1.5674156, 1.5418073, 1.5396719, 1.5363166, 1.5395706, 1.5347401, 1.5366015, 1.5428292, 1.5329745, 1.5318216, 1.5372608, 1.5386814, 1.5320923, 1.5294116, 1.5287538, 1.5405898, 1.5272441, 1.5304414, 1.5241472, 1.5354367, 1.5292169, 1.5317324, 1.5258836, 1.5241408, 1.5200232, 1.5216602, 1.5190963, 1.5172576, 1.5202836, 1.5157088, 1.5164183, 1.5155909, 1.5187979, 1.5179473, 1.5148854, 1.5194004, 1.5125347, 1.509503, 1.5160935, 1.51669, 1.5139428, 1.5079826, 1.5080739, 1.5108732, 1.5062212, 1.5067712, 1.5039681, 1.5050926, 1.506988, 1.5046835, 1.5015436, 1.5013078, 1.5006717, 1.4996449, 1.5061951, 1.4999285, 1.4972587, 1.4967605, 1.4957958, 1.4969217, 1.5002508, 1.4958158, 1.4963524, 1.4929014, 1.4965016, 1.5003824, 1.4933087, 1.4946928, 1.4871805]"
